Churn_bin,Partner_bin,Dependents_bin,PhoneService_bin,MultipleLines_bin,OnlineSecurity_bin,OnlineBackup_bin,DeviceProtection_bin,TechSupport_bin,StreamingTV_bin,StreamingMovies_bin,PaperlessBilling_bin,Cuentas_Diarias
0.0,0,0,1,1,0,0,0,0,0,0,1,2.4716666666666667
1.0,1,0,0,0,0,0,0,0,0,0,1,0.8316666666666667
0.0,1,1,1,0,1,0,1,1,0,0,1,2.8016666666666667
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6666666666666666
,1,0,1,0,0,0,0,0,1,0,1,2.68
0.0,0,0,1,0,0,0,1,0,0,0,0,1.6566666666666667
1.0,1,1,1,1,0,0,0,0,0,0,0,0.8033333333333333
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6783333333333333
0.0,0,0,1,1,0,0,1,1,1,0,1,3.2199999999999998
0.0,1,0,1,0,0,0,0,0,0,0,1,0.6766666666666666
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6733333333333333
0.0,1,1,0,0,0,1,1,1,0,0,0,1.3516666666666666
1.0,0,0,1,1,0,0,0,0,0,0,1,2.518333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6799999999999999
0.0,0,0,1,1,0,1,0,0,0,1,0,3.015
0.0,1,0,1,1,1,1,0,1,1,1,1,3.5900000000000003
0.0,0,0,1,1,0,0,0,0,0,0,0,2.4833333333333334
0.0,0,0,1,1,0,0,0,1,0,0,0,2.6883333333333335
1.0,0,0,1,0,1,0,1,1,1,1,1,3.5533333333333332
1.0,0,0,1,0,0,0,0,0,0,0,0,1.5266666666666666
0.0,1,1,1,0,0,0,1,0,1,1,1,3.2183333333333333
1.0,0,0,1,1,0,0,0,0,1,0,1,2.8400000000000003
0.0,1,1,1,0,1,0,0,1,1,1,1,2.546666666666667
0.0,1,0,1,0,1,1,1,0,1,1,0,2.6266666666666665
0.0,1,1,1,1,1,1,0,0,0,0,0,1.9933333333333332
1.0,0,0,1,0,0,0,0,0,0,0,1,0.6733333333333333
0.0,1,0,1,0,0,1,0,1,0,0,1,1.7916666666666667
1.0,0,0,1,0,0,0,0,0,0,0,1,1.5333333333333334
1.0,1,0,1,0,0,0,0,0,0,0,0,0.6716666666666666
,1,1,0,0,1,0,1,0,0,1,1,1.465
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6549999999999999
0.0,0,0,1,0,1,0,0,0,0,0,1,2.5
1.0,0,0,0,0,0,1,0,1,0,1,1,1.4883333333333333
1.0,0,0,1,1,0,0,0,0,1,1,1,3.171666666666667
0.0,1,0,1,1,1,1,0,0,0,1,0,3.1266666666666665
1.0,1,1,1,0,0,0,0,0,0,0,1,0.6716666666666666
0.0,1,0,0,0,1,0,0,0,0,0,1,0.9683333333333334
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6583333333333333
1.0,0,0,1,1,1,1,0,0,0,0,0,1.9666666666666666
1.0,0,1,1,0,0,0,0,0,0,0,1,0.6533333333333334
1.0,0,0,0,0,0,0,0,0,0,1,0,1.1966666666666665
0.0,0,0,1,0,0,0,0,0,0,0,1,2.2883333333333336
0.0,1,0,1,1,0,1,1,1,1,0,1,3.29
0.0,0,0,1,1,0,0,0,0,0,1,1,2.885
0.0,1,1,1,1,1,1,1,0,0,0,0,2.1483333333333334
0.0,1,1,1,0,1,1,1,1,1,0,0,2.4833333333333334
1.0,1,0,1,0,0,0,1,0,1,0,1,2.81
0.0,1,0,1,1,1,0,1,0,1,1,1,2.6733333333333333
0.0,1,0,1,0,1,1,1,1,1,1,1,3.6666666666666665
0.0,1,0,1,1,0,0,0,0,1,0,1,1.9683333333333333
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6516666666666667
0.0,0,0,1,1,0,1,0,0,0,0,0,1.8299999999999998
0.0,0,0,1,1,1,1,1,1,1,1,0,2.9516666666666667
0.0,0,1,1,0,0,0,0,0,0,0,1,0.6683333333333333
0.0,0,1,0,0,1,0,1,1,1,1,0,2.005
0.0,0,0,1,1,0,0,0,0,0,0,1,1.6266666666666665
0.0,1,1,1,0,0,0,0,0,0,0,0,0.66
0.0,0,0,1,0,0,0,0,0,0,0,0,1.4849999999999999
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6633333333333333
0.0,0,0,1,0,1,1,0,0,1,1,1,3.3633333333333337
0.0,0,0,0,0,1,1,0,1,0,0,0,1.4133333333333333
1.0,0,0,0,0,1,1,0,0,0,1,1,1.4200000000000002
1.0,0,0,1,1,0,1,0,0,1,1,1,3.3616666666666664
0.0,1,0,1,0,0,0,0,0,0,0,0,1.4966666666666666
1.0,1,0,0,0,0,0,0,0,1,0,1,1.215
1.0,1,0,1,1,0,0,1,1,1,1,1,3.493333333333333
0.0,1,1,1,1,0,0,0,0,0,1,0,2.853333333333333
1.0,0,0,1,0,0,0,0,0,0,0,0,0.685
0.0,0,0,0,0,0,0,1,0,1,1,1,1.6083333333333334
0.0,1,0,1,1,1,1,1,1,0,1,0,2.68
0.0,0,0,1,0,0,0,1,0,0,0,0,2.5483333333333333
0.0,0,0,1,1,0,0,0,1,0,0,0,1.82
0.0,0,0,1,1,0,0,1,0,1,1,1,3.368333333333333
1.0,1,0,1,1,1,0,0,0,0,0,1,2.6766666666666667
0.0,1,0,1,1,1,1,0,1,0,0,0,2.14
0.0,0,0,1,0,1,0,0,1,1,0,1,2.145
1.0,1,0,1,0,0,0,0,0,0,0,1,2.3133333333333335
0.0,1,1,0,0,0,0,0,0,0,0,1,0.8283333333333334
1.0,0,0,1,1,0,0,0,0,0,0,1,2.503333333333333
0.0,1,1,1,0,0,1,0,0,0,0,0,2.441666666666667
0.0,1,1,1,0,0,1,1,0,0,1,1,2.1966666666666668
0.0,0,0,1,1,1,1,0,0,0,0,0,1.9916666666666667
0.0,0,0,1,0,0,0,1,0,1,1,1,3.1333333333333333
0.0,0,0,1,1,1,1,1,1,1,1,1,3.8699999999999997
0.0,1,0,1,0,0,0,0,0,0,0,1,2.31
0.0,1,1,1,1,1,1,1,1,1,0,0,2.71
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6433333333333333
1.0,0,0,1,0,0,0,0,1,1,0,0,2.8383333333333334
0.0,1,1,1,0,0,0,0,0,1,1,0,3.02
0.0,1,0,1,0,0,0,1,1,0,0,1,2.7
0.0,1,0,1,1,1,1,1,1,1,1,0,3.81
1.0,0,0,1,0,0,0,1,1,0,1,1,2.0766666666666667
1.0,1,0,0,0,0,0,0,0,0,0,1,0.8266666666666667
1.0,0,0,1,0,0,0,1,1,1,1,1,3.29
0.0,1,1,1,1,1,0,0,1,1,1,1,3.48
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6516666666666667
1.0,0,0,1,1,0,0,0,0,1,1,1,3.158333333333333
0.0,0,0,1,1,1,0,1,1,0,0,0,2.158333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.715
0.0,0,0,0,0,0,1,1,0,0,0,0,1.1566666666666667
1.0,1,1,1,1,0,0,0,0,0,0,1,0.8166666666666667
0.0,0,0,1,0,1,1,1,1,1,1,0,2.8616666666666664
0.0,0,0,1,0,0,0,1,1,1,0,1,2.9949999999999997
0.0,0,0,1,0,0,0,1,1,1,1,0,3.315
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6466666666666666
1.0,0,0,1,0,1,1,0,0,0,0,1,2.64
1.0,1,1,1,0,0,0,0,0,0,0,0,1.4766666666666666
0.0,0,0,0,0,1,1,0,1,0,0,0,1.3033333333333335
0.0,0,1,1,1,1,0,0,0,0,0,0,2.6783333333333332
0.0,1,0,1,1,1,1,1,0,0,0,0,2.21
0.0,1,0,1,1,0,1,0,0,1,0,1,2.9466666666666668
0.0,0,0,1,1,1,0,0,0,0,0,1,1.8166666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,2.356666666666667
,0,0,1,1,0,0,0,0,0,0,0,2.48
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6316666666666666
1.0,0,0,1,1,0,0,0,0,1,1,1,3.2449999999999997
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6633333333333333
0.0,1,1,1,1,0,0,0,0,0,1,1,2.816666666666667
0.0,0,1,1,1,1,0,1,1,0,0,1,3.0316666666666667
0.0,1,0,1,1,1,1,1,1,1,1,0,3.0566666666666666
0.0,0,0,1,1,0,1,1,0,1,1,1,3.4366666666666665
0.0,0,0,1,0,0,0,0,0,0,0,1,0.69
0.0,0,1,1,0,0,0,0,0,0,0,0,0.6533333333333334
0.0,1,0,1,0,0,0,1,0,0,0,1,2.4866666666666664
1.0,0,0,1,1,0,1,0,0,1,0,1,3.018333333333333
,0,0,1,0,0,0,0,0,0,0,1,2.3366666666666664
0.0,1,1,1,1,0,0,0,0,0,0,0,0.83
0.0,0,0,1,0,0,1,0,0,1,1,1,3.1599999999999997
0.0,1,1,0,0,1,0,0,0,0,1,1,1.3066666666666669
1.0,0,0,1,0,0,0,0,0,0,0,1,0.6533333333333334
0.0,1,1,1,0,1,0,1,1,1,1,0,2.775
0.0,1,1,1,0,1,0,0,0,0,0,0,2.503333333333333
1.0,1,0,1,0,1,0,0,0,0,0,0,2.5
0.0,1,0,1,1,0,0,0,0,0,1,1,2.855
0.0,0,0,1,0,0,0,1,1,0,1,0,2.175
0.0,1,0,1,1,1,0,0,0,0,0,0,1.87
0.0,1,1,1,1,0,0,0,0,0,0,1,0.8333333333333334
0.0,0,0,1,1,0,0,0,0,0,0,1,0.8383333333333333
0.0,1,0,1,1,0,0,0,1,0,0,1,2.7066666666666666
0.0,0,0,1,1,1,1,1,1,0,1,0,2.6866666666666665
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6816666666666666
1.0,0,0,1,0,0,0,0,0,0,0,1,2.3316666666666666
0.0,0,0,1,0,0,0,0,0,0,0,1,0.7066666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.67
0.0,0,0,1,1,0,0,0,0,0,0,0,0.8350000000000001
0.0,1,0,1,0,1,1,1,1,1,1,0,3.683333333333333
1.0,0,0,0,0,0,0,1,0,1,1,1,1.6916666666666667
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6549999999999999
1.0,0,0,1,1,0,1,0,0,0,0,1,2.6733333333333333
0.0,0,0,1,1,0,1,0,0,1,0,1,3.0083333333333333
0.0,1,1,1,1,1,1,1,1,1,1,1,3.85
0.0,0,0,1,1,1,1,1,1,1,1,1,3.8833333333333333
0.0,1,0,1,1,0,1,1,0,1,0,1,2.3616666666666664
1.0,0,0,1,0,0,1,0,0,1,1,1,3.158333333333333
0.0,1,0,1,1,0,1,0,0,0,0,0,1.8866666666666667
1.0,1,0,1,1,0,1,1,1,0,1,1,3.315
1.0,0,0,1,0,0,1,0,0,0,0,1,2.51
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6533333333333334
0.0,1,0,1,1,0,0,0,1,0,0,1,2.5616666666666665
0.0,0,0,1,1,1,1,1,1,0,1,1,3.58
0.0,1,1,1,1,0,0,0,0,0,0,1,0.8083333333333333
,1,0,1,0,1,1,1,1,1,1,1,3.6566666666666667
0.0,1,0,1,1,1,1,1,1,1,1,1,3.835
0.0,1,1,1,0,0,0,1,0,1,0,1,1.995
0.0,1,0,1,1,1,0,1,0,1,1,1,3.4650000000000003
0.0,0,0,1,1,1,0,1,0,0,0,1,2.808333333333333
1.0,1,0,0,0,1,1,1,0,0,0,1,1.4116666666666666
0.0,0,0,1,0,0,0,1,1,0,1,1,2.975
0.0,1,1,1,0,1,1,1,0,0,1,0,2.2916666666666665
0.0,1,0,0,0,1,0,1,1,1,1,0,2.0083333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,2.3699999999999997
0.0,1,0,1,1,1,1,1,0,1,1,0,3.6166666666666667
1.0,0,0,1,0,0,0,0,0,0,0,1,2.378333333333333
0.0,0,0,1,1,0,0,0,0,0,0,0,0.8483333333333333
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6516666666666667
0.0,1,1,1,0,0,0,0,0,0,0,1,0.705
0.0,1,0,0,0,1,1,0,1,0,0,1,1.2866666666666666
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6733333333333333
0.0,1,1,1,0,0,0,1,0,1,0,0,2.006666666666667
0.0,0,0,1,1,1,1,1,1,0,1,0,2.7116666666666664
0.0,0,1,0,0,0,0,1,0,1,1,1,1.6483333333333334
0.0,1,1,1,0,1,0,1,0,0,0,0,1.825
1.0,0,0,1,0,0,0,0,0,0,0,1,2.3516666666666666
1.0,1,0,1,0,0,0,0,0,0,0,0,0.65
0.0,0,0,1,1,0,1,0,0,0,1,1,3.0016666666666665
1.0,0,0,1,0,0,0,0,0,1,0,1,2.6550000000000002
1.0,0,0,1,1,0,0,0,0,0,1,1,2.815
0.0,0,1,1,1,0,1,1,0,1,1,1,3.5116666666666663
0.0,0,0,1,1,0,1,1,1,1,1,0,2.885
1.0,0,0,1,0,0,0,0,0,0,0,1,2.3216666666666668
1.0,0,0,1,1,0,0,0,0,0,1,1,2.841666666666667
1.0,0,0,1,0,1,0,0,0,1,1,1,3.1416666666666666
0.0,0,1,1,0,0,0,1,0,0,0,1,1.6616666666666666
0.0,0,0,1,0,0,1,1,0,1,1,1,3.3033333333333332
0.0,0,0,1,1,1,1,0,1,1,0,1,3.3216666666666668
1.0,0,0,1,1,0,0,0,0,0,0,1,2.4916666666666667
1.0,0,0,0,0,0,0,0,0,0,1,1,1.1700000000000002
0.0,1,1,1,0,0,0,0,0,0,0,1,0.7033333333333334
0.0,1,1,0,0,1,0,0,1,0,0,0,1.1900000000000002
0.0,0,0,0,0,0,1,0,0,0,0,1,1.0366666666666666
0.0,1,0,0,0,0,0,1,1,0,0,0,1.1416666666666666
0.0,0,0,1,1,1,1,1,0,1,1,1,3.705
1.0,0,0,1,0,0,0,0,0,0,0,1,0.6766666666666666
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6616666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.65
1.0,1,0,1,1,1,1,1,0,0,0,0,2.9916666666666667
1.0,0,0,1,0,0,0,0,0,0,0,0,1.5033333333333334
0.0,0,0,1,1,1,0,1,0,1,1,1,2.643333333333333
0.0,0,1,1,0,0,0,0,0,0,0,0,1.4666666666666666
1.0,0,0,1,1,0,0,0,0,0,0,1,2.478333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6666666666666666
0.0,1,0,1,1,1,1,1,1,1,1,0,3.7983333333333333
1.0,0,0,1,0,0,0,0,0,0,1,1,2.6733333333333333
0.0,0,0,1,0,0,0,1,0,1,1,1,3.135
0.0,0,0,1,1,0,0,1,0,1,1,0,3.4683333333333333
0.0,1,0,1,1,0,0,1,0,1,1,0,3.3449999999999998
0.0,0,0,1,1,0,0,0,0,0,0,0,0.825
0.0,0,0,1,0,0,0,0,0,0,0,0,1.5083333333333333
0.0,0,0,1,0,0,0,0,0,0,1,1,1.8733333333333335
0.0,1,1,1,0,0,1,1,1,1,1,0,2.558333333333333
0.0,0,0,1,0,1,1,0,1,1,0,1,2.33
1.0,0,0,1,1,0,0,0,0,1,1,1,3.1816666666666666
0.0,1,0,1,1,0,0,0,0,0,0,0,0.8416666666666667
0.0,1,1,1,1,1,1,1,1,1,1,0,3.7266666666666666
0.0,0,1,1,0,1,1,0,0,0,1,1,2.131666666666667
0.0,1,1,1,1,1,1,1,1,1,1,1,2.9616666666666664
0.0,0,0,1,1,1,0,0,0,0,0,1,2.6599999999999997
0.0,1,0,0,0,1,1,0,1,1,1,1,2.0
0.0,1,0,1,1,0,0,0,0,0,0,1,2.503333333333333
0.0,1,0,1,1,0,1,1,0,1,1,1,3.5433333333333334
0.0,1,1,0,0,1,0,0,0,1,1,0,1.6849999999999998
0.0,0,0,1,0,1,1,0,0,0,0,0,1.87
0.0,0,0,0,0,1,1,1,0,0,0,0,1.3566666666666667
1.0,0,0,1,1,0,0,0,0,0,0,1,2.4066666666666667
1.0,1,0,1,1,0,1,1,0,1,1,1,3.521666666666667
1.0,0,0,1,1,0,1,1,0,1,1,1,3.546666666666667
0.0,1,1,1,0,0,1,0,1,1,1,1,3.3833333333333333
0.0,1,1,1,0,0,0,0,0,0,0,1,2.3183333333333334
0.0,1,1,1,1,1,0,1,0,1,1,1,3.4833333333333334
0.0,0,0,0,0,0,0,0,1,1,1,1,1.6416666666666666
0.0,1,0,1,1,1,0,1,1,1,1,1,2.83
1.0,0,0,1,1,1,0,0,0,0,0,1,2.6550000000000002
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6683333333333333
0.0,0,0,1,0,0,1,0,0,0,1,1,2.865
0.0,0,0,1,1,1,1,1,1,0,1,0,3.433333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6583333333333333
0.0,1,1,1,0,0,0,0,0,0,0,1,0.6549999999999999
0.0,0,0,1,0,1,0,1,1,1,1,0,2.6866666666666665
0.0,1,0,1,0,1,0,1,1,1,1,0,2.728333333333333
0.0,0,0,1,0,0,1,0,0,0,0,1,1.66
0.0,1,1,1,1,0,0,0,0,0,0,0,0.765
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6533333333333334
0.0,0,0,1,1,0,0,0,0,0,0,1,2.4383333333333335
1.0,0,0,1,1,0,0,0,0,1,1,1,3.128333333333333
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6616666666666667
0.0,0,0,1,1,0,1,0,1,1,1,1,3.56
0.0,1,0,1,1,0,1,0,0,1,1,1,3.256666666666667
1.0,1,0,1,1,0,0,0,0,0,0,1,2.5133333333333336
0.0,0,0,0,0,0,1,0,1,0,0,1,1.1883333333333332
0.0,0,0,1,0,0,0,0,0,1,1,1,2.228333333333333
0.0,0,0,1,1,0,0,0,0,1,1,1,3.1366666666666663
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6866666666666668
0.0,1,1,0,0,0,1,1,0,1,1,1,1.8916666666666666
0.0,1,1,1,1,0,0,0,0,0,0,0,0.7916666666666666
0.0,1,0,1,0,1,1,0,1,0,1,1,3.118333333333333
1.0,1,0,1,1,0,1,1,0,1,1,1,2.685
0.0,0,0,0,0,0,0,0,1,0,0,0,1.0133333333333332
1.0,0,0,1,1,0,0,1,0,1,1,1,3.2616666666666663
0.0,1,0,0,0,1,1,0,0,1,1,0,1.885
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6566666666666666
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6966666666666667
0.0,1,0,1,1,1,1,1,1,1,1,1,3.1599999999999997
1.0,0,0,1,1,1,1,0,0,0,1,1,3.1233333333333335
0.0,0,0,1,0,0,0,0,0,0,0,1,1.4849999999999999
0.0,1,1,0,0,0,1,1,1,1,1,0,2.01
1.0,0,0,1,1,0,1,0,0,0,1,1,2.9983333333333335
1.0,0,0,1,0,0,0,0,1,0,0,0,1.675
1.0,0,0,1,0,0,0,0,0,0,1,0,2.691666666666667
0.0,1,1,1,0,1,0,1,1,0,1,0,2.3800000000000003
1.0,1,0,1,1,0,0,0,0,0,0,1,2.5166666666666666
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6833333333333333
0.0,0,0,1,1,1,1,1,0,0,0,0,3.0266666666666664
0.0,0,0,1,0,0,0,0,0,1,1,0,3.0316666666666667
0.0,0,0,0,0,0,0,1,0,1,1,1,1.7116666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6883333333333332
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6633333333333333
0.0,1,1,1,1,1,1,1,1,1,1,1,3.1083333333333334
0.0,1,1,1,1,0,1,0,1,1,1,0,2.6816666666666666
1.0,0,0,1,1,1,1,1,1,1,1,1,3.945
0.0,1,0,1,0,1,0,1,1,1,1,0,2.6966666666666668
0.0,1,0,1,1,1,0,1,1,1,1,0,2.7733333333333334
0.0,1,1,1,1,0,0,0,0,1,0,0,2.0116666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.675
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6766666666666666
0.0,1,1,0,0,1,1,1,1,1,1,1,2.1599999999999997
0.0,1,1,1,0,1,0,0,0,0,0,1,1.6400000000000001
1.0,0,0,0,0,0,1,1,0,0,1,1,1.4583333333333333
0.0,1,0,1,1,1,0,1,1,0,1,0,2.5766666666666667
0.0,1,1,1,1,1,1,1,1,1,1,0,3.8183333333333334
0.0,1,0,1,1,0,0,0,0,0,0,1,0.8666666666666667
0.0,0,0,0,0,1,1,1,1,1,0,0,1.8283333333333334
0.0,1,0,1,0,0,0,0,0,1,0,1,2.6666666666666665
0.0,1,1,1,0,1,0,1,0,0,1,1,3.0116666666666663
,0,1,1,0,0,0,0,0,0,0,1,0.675
0.0,1,1,1,1,0,1,1,1,1,1,1,3.625
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6666666666666666
0.0,1,1,1,0,0,0,1,1,1,1,1,3.3466666666666667
0.0,0,0,1,0,1,0,0,1,0,0,1,1.8583333333333334
0.0,1,0,1,1,1,1,0,1,1,1,1,2.8800000000000003
0.0,0,1,1,1,0,0,0,0,0,0,0,0.8333333333333334
0.0,0,0,1,0,1,0,1,1,0,0,1,2.0083333333333333
0.0,1,0,1,0,1,1,1,0,0,0,0,2.033333333333333
0.0,1,1,1,1,1,1,1,1,0,0,1,2.305
0.0,0,0,1,1,0,0,0,0,0,0,1,2.4433333333333334
0.0,0,0,1,0,1,1,0,0,0,0,1,1.8900000000000001
0.0,1,1,1,1,0,0,0,0,0,0,0,0.8333333333333334
0.0,1,0,0,0,1,1,0,0,1,0,1,1.5116666666666667
1.0,0,0,1,0,0,0,0,0,0,1,1,2.6416666666666666
0.0,1,0,1,1,1,1,1,0,0,0,0,2.981666666666667
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6833333333333333
0.0,0,0,1,0,0,1,0,0,0,0,0,1.7066666666666668
1.0,0,0,1,0,0,0,0,0,0,0,1,1.51
0.0,0,0,1,1,0,1,0,0,0,0,1,2.635
0.0,1,1,1,0,1,0,0,0,1,0,1,1.9916666666666667
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6649999999999999
0.0,0,0,1,1,0,0,0,0,0,0,0,0.8816666666666666
0.0,1,0,1,1,0,0,0,0,0,0,0,0.8283333333333334
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6483333333333333
0.0,0,0,1,0,0,0,0,0,0,0,1,1.4883333333333333
0.0,1,0,0,0,1,0,1,1,0,0,1,1.305
0.0,0,0,1,0,0,1,0,0,1,0,1,2.8233333333333333
1.0,0,0,1,1,0,0,0,0,1,1,1,3.2133333333333334
0.0,0,0,1,0,0,0,0,0,0,0,0,0.7033333333333334
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6466666666666666
0.0,0,0,1,0,1,1,0,1,0,0,0,1.9966666666666666
,0,0,1,0,1,0,1,1,0,1,1,2.275
,1,1,1,0,0,0,0,0,0,0,1,2.3266666666666667
1.0,1,0,1,1,1,0,0,0,1,0,1,2.1566666666666667
1.0,0,0,1,1,0,0,0,0,0,0,1,2.566666666666667
0.0,1,1,1,1,0,1,0,0,0,0,1,1.7950000000000002
0.0,1,1,0,0,1,0,0,1,0,0,0,1.155
1.0,0,0,0,0,0,0,0,0,0,0,0,0.84
0.0,1,0,1,1,1,1,1,1,1,1,1,3.868333333333333
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6816666666666666
1.0,0,0,0,0,0,0,0,0,0,0,1,0.815
0.0,0,0,1,1,0,1,0,1,0,1,1,2.296666666666667
0.0,1,0,1,1,1,1,1,1,1,1,1,3.8516666666666666
0.0,1,1,1,1,1,1,1,1,0,1,0,3.5816666666666666
0.0,0,0,1,0,0,0,1,1,0,1,1,3.0133333333333336
0.0,0,1,1,0,0,0,0,0,0,0,1,0.7016666666666667
1.0,1,0,1,0,1,0,1,1,1,1,1,3.4583333333333335
0.0,1,0,1,1,1,1,1,0,0,0,1,3.105
0.0,0,0,1,0,0,0,0,0,0,0,1,2.35
0.0,0,0,1,0,0,0,1,0,1,1,0,3.19
1.0,0,0,1,1,0,0,1,0,1,1,1,3.26
0.0,1,1,1,1,0,0,0,0,0,0,0,0.8049999999999999
1.0,0,0,1,0,0,0,1,0,0,0,1,1.6816666666666669
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6616666666666667
0.0,0,0,1,0,1,0,0,0,0,0,0,1.5983333333333334
,0,0,1,1,0,0,0,0,0,0,1,1.6700000000000002
1.0,1,0,1,1,0,0,0,0,1,1,1,3.106666666666667
0.0,0,0,0,0,1,1,0,1,0,0,0,1.3716666666666666
0.0,1,1,1,1,0,0,0,0,0,0,1,0.8216666666666667
1.0,0,0,1,0,0,0,1,1,0,0,1,1.8333333333333333
0.0,0,0,1,0,0,0,0,1,1,1,1,3.146666666666667
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6466666666666666
0.0,1,1,1,1,1,0,1,1,1,0,1,2.5483333333333333
1.0,0,0,1,0,0,0,0,0,0,0,1,0.6733333333333333
0.0,0,0,1,0,0,0,0,0,0,0,1,2.353333333333333
0.0,1,0,1,1,0,1,1,1,1,1,1,3.6816666666666666
0.0,1,1,1,1,1,0,0,0,1,1,1,2.5166666666666666
0.0,1,0,1,0,0,1,1,0,1,1,0,2.453333333333333
0.0,0,0,1,0,0,0,0,1,1,0,1,2.0433333333333334
0.0,0,0,1,1,0,1,1,0,1,1,1,3.4716666666666667
0.0,0,0,0,0,1,0,1,1,0,1,0,1.6933333333333331
0.0,1,1,1,0,0,0,0,0,0,0,0,0.6616666666666667
0.0,0,0,0,0,1,0,1,1,1,1,0,1.9983333333333335
0.0,0,0,1,0,0,0,0,0,0,0,1,0.6683333333333333
0.0,1,0,0,0,1,0,1,0,1,1,0,1.7716666666666667
0.0,0,1,0,0,0,1,0,0,1,0,1,1.3316666666666668
0.0,0,0,1,0,0,0,1,0,0,0,1,2.5050000000000003
1.0,1,0,1,1,0,0,1,1,1,1,1,3.585
0.0,0,0,1,0,0,0,0,0,0,0,0,0.6716666666666666
0.0,0,1,0,0,1,1,0,1,0,0,0,1.355
0.0,1,1,1,0,0,0,0,0,0,0,1,2.325
1.0,0,0,1,0,0,0,0,0,0,0,0,0.6549999999999999
0.0,0,0,1,1,0,1,0,1,1,1,1,3.4883333333333337
0.0,0,0,1,1,1,1,1,1,0,0,1,2.3699999999999997
0.0,1,1,1,1,0,0,0,0,0,0,0,0.88
0.0,1,0,1,1,1,1,1,1,0,1,0,2.615
1.0,0,0,1,0,0,1,0,0,0,1,1,2.8766666666666665
1.0,1,0,1,1,0,0,1,0,0,1,1,2.993333333333333
0.0,1,1,1,1,1,0,1,1,0,0,1,2.216666666666667
0.0,0,1,1,0,0,1,0,0,0,0,1,1.6700000000000002
0.0,0,0,1,0,1,0,1,1,1,1,0,2.7216666666666667
0.0,1,0,1,0,0,0,0,0,0,0,0,0.6483333333333333
1.0,0,0,0,0,0,0,1,0,1,1,1,1.6416666666666666
0.0,1,0,1,0,1,0,1,0,0,0,0,2.6766666666666667
0.0,0,0,0,0,0,1,1,1,0,0,0,1.37
,0,0,1,1,0,0,0,1,1,1,1,3.3333333333333335
0.0,1,0,1,0,0,0,0,0,0,0,1,1.5
1.0,0,0,1,0,0,0,1,0,1,1,1,3.1783333333333332
0.0,0,0,1,1,0,0,0,0,0,0,0,0.8116666666666668
1.0,1,0,1,1,0,0,0,0,0,0,1,2.48
1.0,0,0,1,1,0,0,0,0,0,0,1,1.6883333333333332
1.0,0,1,1,1,0,0,0,0,0,0,1,2.478333333333333
0.0,0,0,1,1,1,1,0,1,1,1,0,2.868333333333333
1.0,1,0,1,1,0,1,0,0,1,1,1,3.3666666666666667
1.0,0,0,1,0,0,0,0,0,0,0,1,2.32
0.0,1,0,1,0,0,1,0,1,1,1,1,3.3433333333333333
0.0,1,1,1,1,0,0,1,0,1,1,1,3.371666666666667
